"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"CAHOY_NEURONAL",0.040981983765591,0.152887763869859,0.0993535227577061,-0.341542528509479,-1.38333862181804,70,"CBLN4; ENO2; HPCA; EPHA7; SLC17A6; CPNE5; ICAM5; FGF9; CALN1; CAMKV; GDA; MEF2C; GABRD; RASL10A; CKMT1A; SIDT1; PGM2L1; SCG2; SYT4; CALB1; NWD2; NTS"
"E2F3_UP.V1_UP",0.0373468196848862,0.152887763869859,0.103250260704189,-0.275424808757117,-1.29670567994777,175,"HOXA9; CDKN1C; FOXD1; ENO2; CEBPA; HBA2; ZIC2; FGFR3; SNX10; NR2F1; MNX1; INHBB; NAT8L; EGLN1; SOWAHA; PEG10; RRAGD; PCOLCE2; FGF9; KISS1R; LMO2; GAD1; PDXP; CDKN2C; DHRS13; L3MBTL3; ABCG2; SAMD11; PLSCR4; UGT8; SHISA8; TMEM97; PDIA2; PGAP4"
"ESC_V6.5_UP_LATE.V1_DN",0.0395326192794547,0.152887763869859,0.100350475629529,-0.282329560235544,-1.30885508619046,158,"TM4SF1; CAVIN1; TCEA3; ANGPTL4; PLEKHA4; RBM43; HES7; ICAM1; INHBB; GYS1; C16orf74; PDGFC; EPOP; PCOLCE2; LOX; C19orf48P; ECH1; SPRY4; TTYH2; RASGRP2; AOAH; HMCES; SPTBN4; TCF15; SGK1; KAT6B; TEX14; ABCA2; KLF4; MANBA; ACACB; CTH; EMP1; TGM1; ITGB7"
"IL15_UP.V1_DN",0.0358735306039724,0.152887763869859,0.107630389664896,0.302031658202662,1.34529002958266,121,"ADAM12; LGR4; KCNC4; BEST2; RLN2; ARHGEF10; TBC1D2; ADAMTS2; GUCY1B2; CNTNAP3B; SCN3A; BICDL1; FSTL3; DOCK3; CNTN1; DACT1; FLG; TSPAN32; TGFB1I1; BCL2L10; GNAT2; PRDM11; FUT2; TANC2; JCAD; KCNIP2; MTARC2; ACTN2; GPX2; SNAI2"
"KRAS.600_UP.V1_UP",0.041255428345835,0.152887763869859,0.0988657646175473,-0.265934131399894,-1.27230023963274,199,"MMP1; PLA2G3; AMBP; PDE2A; CXCR4; COL26A1; ANGPTL4; MMD; PTGS2; CTNND2; ATP1A2; RTN1; SOX9; ST18; PNMA2; SPINK1; GLRX; NOL4; KCNK3; GPR4; CFAP69; TBX3; RRAGD; FGF9; ACOX2; ZEB1; TEC; CGA; ASTN1; DUSP6; TRIM36; H2BC17; STC1; GPR37; SH2D2A; ANPEP; GFI1; NAV3; UGT8; HTR7; TOX3; SLC6A15; SNAP91"
"STK33_SKM_DN",0.0380348652931854,0.152887763869859,0.103250260704189,-0.261697081948364,-1.27146636706575,225,"SPRY1; ADAMTS5; STC2; PPP1R3C; BPNT1; HBA2; ID3; UAP1L1; RGS16; SCD; NPR3; CDH7; BANK1; TSPAN13; CHPT1; BEND5; ACOX2; SNTB1; FAM117B; STBD1; SLC35F1; TEKT2; FBLIM1; TMEM45A; PRKAR2B; OXCT2; HMGA2; CDA; PFKM; GPR37; DDIT4L; ANPEP; TRIT1; ACY1; TMEM144; C3orf80; SERPINB8; FOXP2; ATP8B2; CXCL16; ALOX5; SLC6A15; C1orf115; LPAR3; LYRM7; LRRC34; TPD52; MARCKS; N4BP2L1; SLC25A32; LRRK2; CDK8; NHSL2"
"TBK1.DN.48HRS_UP",0.0388177339901478,0.152887763869859,0.101902204113224,-0.378496815180485,-1.42940900180804,49,"CEBPA; IGFBP3; UGDH; BAMBI; RNMT; ZMIZ1; SLC11A2; APOE; SOX2"
"IL21_UP.V1_DN",0.0437941473259334,0.15917488162695,0.0969823177419894,0.29723437215682,1.32264329264083,120,"KCNC4; BEST2; CEP41; POU5F1P4; GUCY1B2; CYP46A1; CNTNAP3B; PCOTH; BICDL1; HYAL3; DGCR5; PARM1; BCL2L10; CEL; AP3B2; JCAD; TIMP3; AIRE; ITGA6; LRP3; SLC8B1; TESMIN; GPX2; FRMD4A; ZNF324B; NACAD; ZKSCAN7; ZNF286A; VWA7; SLC16A2; LRP2BP; ADTRP; MPDZ; DGKQ; WNT4; DNAH7; CYP3A5; PRSS16; KCNS1; GUCA1B; ITGA2; H2AC15; CMKLR1"
"LTE2_UP.V1_DN",0.0475077881619938,0.169414565332393,0.0913212902305258,-0.267812010485832,-1.26851363474134,182,"CRABP1; DSCAM; CAV1; DLC1; TM4SF1; BHLHE41; EFEMP1; SLC24A3; NFIL3; STC2; HES1; FTO; GEM; AMIGO2; PEG10; AGTR1; IFIT1; PTBP2; DTNA; CBFA2T3; ID1; ATF3; RHOBTB3; ARMCX5; CNN2; PRKAR2B; GFRA1; CCN5; IRF7; GCA; UBE2L6; PTGES; KLF4; RAB31; OASL; IFIT3; ZNF273"
"ATF2_S_UP.V1_DN",0.0496220197712735,0.173677069199457,0.0890961354495908,-0.281648364023661,-1.29160472387479,146,"EFEMP1; CELF2; ID4; TENM4; ENO2; RGS5; ID3; WT1; ANGPTL4; PTGS2; FOS; GAS1; ERO1A; CYP1B1; SORBS1; KCTD12; PNMA2; SLC39A8; GMEB1; NEAT1; FGF9; GPRC5C; CLMN; IRS4; ITPR1; NDUFA4L2; KBTBD11; GABRD; COBLL1; AK4; SLC1A3; ADARB1; PLSCR4"
