"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"KEGG_GAP_JUNCTION",0.190041658401111,0.762812800406285,0.0443353901052009,0.271222277007484,1.16637952571083,82,"TUBA3D; GUCY1A1; GRM5; TUBB4A; TUBB4B; PDGFA; TUBB6; TUBA1C; PLCB2; ADCY9; TUBB2A; TUBA3E; TUBA1B; ADRB1; PDGFRB; HRAS; ADCY1; GRM1; GUCY1B1; ADCY6; ITPR2; GNAI2; ADCY3; GNA11; PRKCA; MAP2K2; ADCY7; SRC; PLCB3; ADCY4"
"REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS",0.190743338008415,0.762812800406285,0.0444897082298492,-0.464756089063384,-1.25757267663724,12,"VIM; MAPT; GAS2; CASP6; CASP3; GSN; CASP7; DBNL; ADD1"
"REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE",0.190164584572675,0.762812800406285,0.0443098064347317,0.284647370394318,1.17411878271202,66,"TP53BP1; H2AX; H2BC5; H4C14; H2BC21; H2BC12; UBB; H4C4; RAD50; H2BC8; H2BC11; PIAS4; KPNA2; BAZ1B; H4C3; EYA3; ATM"
"REACTOME_KETONE_BODY_METABOLISM",0.191114668801281,0.762812800406285,0.0444123736809969,-0.511460247844665,-1.26370907650618,9,"HMGCS2; BDH2"
"REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS",0.189773844641101,0.762812800406285,0.0441571113824828,0.422796822623387,1.24916448260907,16,"GNB3; GNG5; PLCB2; GNG2; GNB4; GNB2"
"REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION",0.190636112208613,0.762812800406285,0.0441571113824828,0.247002252326401,1.13952579031379,124,"DYNLL1; TUBA3D; NUDC; TUBB4A; RANGAP1; TUBB4B; RANBP2; CDC20; CENPF; DYNC1H1; TUBB6; TUBA1C; SEC13; TUBB2A; TUBA3E; TUBA1B; CENPM; CLIP1; CENPE; CKAP5; CENPO; DYNC1I1; AURKB; PPP2R5D; PLK1; ERCC6L; PPP2R5A; CDCA8; PPP2R1A; KNL1; NUP98; NDEL1; NDE1"
"REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING",0.191653481012658,0.762812800406285,0.0440560759786921,0.357495263902775,1.21930407536433,28,"ATP6V0C; STEAP3; ATP6V0E2; ATP6V0D1; STEAP4; ATP6V0B; TCIRG1; ATP6V1F"
"WP_HISTONE_MODIFICATIONS",0.191709844559585,0.762812800406285,0.0442332865829381,0.296766582507952,1.18264962863868,56,"H3C10; NSD1; KMT2A; H4C4; SUV39H1; ASH1L; SMYD4; H3C15; PRDM2; H4C3; SETMAR; EHMT2; KMT2C; SETD1B; SMYD2; H3C13; SMYD5; H4C11; KMT2E; H4C16; H4C9; KMT5A; SETD2; EHMT1; H3C6; H3C14"
"WP_JAKSTAT_SIGNALING_IN_THE_REGULATION_OF_BETA_CELLS",0.191328560063644,0.762812800406285,0.0442332865829381,0.355017377433468,1.22019378328767,29,"AKT1S1; CCND3; RPTOR; IL6R; MTOR; MLST8; GHR; HRAS; CDK4"
"WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS",0.190859673847393,0.762812800406285,0.044593371693072,-0.328312265850567,-1.2009463433428,37,"CADM3; APLP2; CDH2; GRIK2; CAMK2G; NTNG1; CHL1; CLSTN1"
"BIOCARTA_FAS_PATHWAY",0.192049050632911,0.763271867900032,0.0440057843225365,0.357318221086314,1.21870023791689,28,"DFFB; LMNB2; PRKDC; PTPN13; LMNA; FADD; DAXX; PARP1"
"REACTOME_NEUTROPHIL_DEGRANULATION",0.192530457359696,0.76429436507167,0.0441824649861948,-0.204328550661696,-1.09173852237171,383,"STING1; YPEL5; CD36; PYGL; DEGS1; TBC1D10C; TIMP2; ACP3; SLCO4C1; SERPINB6; FUCA1; CAT; CRISPLD2; RAB31; RAB5B; C3; KCMF1; STOM; DSN1; HGSNAT; RAP1A; RAP1B; PRCP; HLA-B; PGM1; NPC2; DERA; RHOA; IST1; EPX; LAMTOR3; HMGB1; DOCK2; CD59; SRP14; COMMD3; GM2A; RAP2C; PGRMC1; B4GALT1; SERPINB1; LAMP2; PSMD7; ALAD; LYZ; STBD1; HLA-C; ACTR10; LTA4H; RAC1; PSMA2; RAB27A; RAB3A; MANBA; GGH; GCA; PTPRB; TMEM30A; ENPP4; QPCT; ARMC8; TTR; RAB6A; PAFAH1B2; CEACAM8; RAB18; ATP6AP2; SVIP; MMP9; DDX3X; SCAMP1; VAPA; PLD1; ANXA2; GLIPR1; RAB14; DSP; PSEN1; SDCBP; ALDOC; RAP2B; PSMB1; DYNC1LI1; NDUFC2; EEF1A1; SNAP29; ANO6; QSOX1; CMTM6; GSTP1; SLC44A2; ADAM10; PTAFR; SIRPA; SLC2A3; PGAM1; GNS; CSNK2B; RAB7A; GDI2; FTL; HSPA6"
"PID_AURORA_A_PATHWAY",0.193010325655282,0.764343324381959,0.043980694668116,0.349188343167576,1.21750382610591,31,"AURKAIP1; TACC3; CKAP5; GIT1; OAZ1; AURKB; CDC25B; PPP2R5D; GADD45A; BRCA1; NDEL1; AKT1; AURKA"
"PID_P38_MK2_PATHWAY",0.193887676126216,0.764343324381959,0.0438558043137023,0.400765512365985,1.23673928806758,19,"SFN; HSPB1; MAPK11"
"REACTOME_G0_AND_EARLY_G1",0.193236714975845,0.764343324381959,0.0442842613574546,-0.362380025932868,-1.2131115540002,26,"TFDP2; RBBP4; PCNA; CCNE2; E2F5; RBL2; TFDP1; CDK2; LIN54; E2F1; CDK1; MAX; LIN52; LIN9; TOP2A; RBL1"
"REACTOME_GBP_MEDIATED_HOST_DEFENSE",0.193006993006993,0.764343324381959,0.0441317957775226,0.473800779426924,1.24279932723927,11,"SFN; ACTB"
"REACTOME_NFE2L2_REGULATING_TUMORIGENIC_GENES",0.193606393606394,0.764343324381959,0.0440560759786921,0.4733119628091,1.24151714073779,11,"PDGFA; NOTCH1; EP300; AREG"
"WP_KILLER_CELL_IMMUNOGLOBULINLIKE_RECEPTORS_AND_HUMAN_LEUKOCYTE_ANTIGEN_C_PATHWAY",0.193724696356275,0.764343324381959,0.0443610124692024,-0.442651095409426,-1.247880511879,14,"CD34; HLA-C; RAC1; ITPR1; GRB2; FYN; PLCG1"
"REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP",0.19509275882705,0.764673916781884,0.0438309371634251,0.317886224546944,1.19262756797484,42,"ACACA; PMVK; CYP51A1; NFYC; MTF1; MED1; HELZ2; FASN; NFYA; SREBF1; CARM1; DHCR7; GPAM; TBL1X"
"REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS",0.195000991866693,0.764673916781884,0.0437071508618789,0.295986175365448,1.17868784478142,55,"ADAMTS20; ADAMTSL2; THSD4; ADAMTSL5; NOTCH1; THBS2; MUC4; POMT2; MUC5AC; POMGNT1; MUC13; ADAMTS14; MUC1; ADAMTSL4; B4GAT1; THBS1; ADAMTS18; THSD7A; SPON1; THSD1; ADAMTS13; NOTCH2; ADAMTS3; ADAMTS4; SEMA5B"
"REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION",0.194825870646766,0.764673916781884,0.0438061067672831,-0.675702298784802,-1.27835945499313,4,"FGF9; FGF18"
"REACTOME_SIGNALING_BY_KIT_IN_DISEASE",0.194584764598909,0.764673916781884,0.0442078566868354,-0.394500729879992,-1.22958872536249,20,"STAT5A; STAT5B; GRB2; STAT3; YES1; FYN; NRAS; LYN; KRAS; PIK3CA; JAK2"
"REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX",0.195043320572235,0.764673916781884,0.0440812781729208,-0.399717492757872,-1.22862606325647,19,"TFDP2; RBBP4; PCNA; E2F5; RBL2; TFDP1; LIN54; E2F1; MAX; LIN52; LIN9; TOP2A; RBL1"
"PID_P38_MKK3_6PATHWAY",0.199245133094954,0.765119261096615,0.0432209656406866,0.364115723536521,1.21491427875624,26,"MAP3K6; MAPK11; CCM2; MAP3K4; TRAF2; MAP2K3; MAP3K10; ATM; TAOK2; GADD45A"
"PID_S1P_S1P1_PATHWAY",0.19751578090002,0.765119261096615,0.0440309113940373,-0.387785281348726,-1.22415844320348,21,"S1PR1; RHOA; GNAI1; RAC1; VEGFA; KDR; PTGS2"
"REACTOME_AMINO_ACIDS_REGULATE_MTORC1",0.19897253507212,0.765119261096615,0.0431254077181047,0.299438878708035,1.17751565311284,52,"ATP6V0C; RPTOR; ATP6V0E2; WDR24; LAMTOR1; ATP6V0D1; SEC13; SESN2; ATP6V0B; MTOR; TCIRG1; RRAGA; KPTN; MLST8; ATP6V1F; ITFG2; LAMTOR4"
"REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION",0.197602397602398,0.765119261096615,0.0435598039078413,0.471677859149603,1.23723081826462,11,"PROC; F2; SERPIND1"
"REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA",0.197051205419406,0.765119261096615,0.0435598039078413,0.291875656397441,1.17185355493739,58,"NFKB1; POLR2H; UBB; PRKDC; POLR3K; POLR3H; POLR2F; POLR2L; TICAM1; POLR3B; EP300; POLR3E; POLR3D; IRF3; NFKBIB; POLR2E; NFKB2"
"REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE",0.197458652682533,0.765119261096615,0.0438061067672831,-0.40466843775913,-1.22773300721377,18,"GP1BA; TFPI; PROS1; F13A1; PRCP"
"REACTOME_FORMATION_OF_THE_NEPHRIC_DUCT",0.197884889160057,0.765119261096615,0.0439556423350473,-0.421901552391539,-1.23384594692422,16,"PCDH19; GATA3; EMX2; ID4; BMP4; OSR1"
"REACTOME_GLYCOGEN_METABOLISM",0.19761567993534,0.765119261096615,0.0438309371634251,-0.367662495173754,-1.2160693280974,25,"PYGL; EPM2A; PGM1; GBE1; RPS27A; UBC; PPP1R3C"
"REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING",0.196863060526845,0.765119261096615,0.0438061067672831,-0.324836118409026,-1.19509542919333,38,"STAT5A; BLNK; IL5RA; TEC; STAT5B; JAK1; GRB2; RPS27A; YES1; FYN; UBC"
