"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"REACTOME_MITOTIC_PROPHASE",0.946642320957598,0.99979817781642,0.0154270112228055,0.172560460639677,0.772191231071551,125,"H3C6; PRKCA; H4C4; H4C14; NEK9; H4C12; H2BC21; H2AC6; H2BC5; ENSA; H2BC8; H3C10; H2BC26; NUP62; SMC4; GORASP2; PPP2R2D; H2BC6"
"REACTOME_NUCLEOTIDE_BIOSYNTHESIS",0.946957566052842,0.99979817781642,0.0152270391620394,-0.21793481265424,-0.60090901645284,14,"PAICS; ATIC; PFAS; ADSS1; DHODH"
"REACTOME_SIGNALLING_TO_RAS",0.946377984621611,0.99979817781642,0.015392963321298,-0.209083529633052,-0.622947504077974,19,"GRB2; SHC1"
"REACTOME_SUMOYLATION",0.94692400482509,0.99979817781642,0.0152913264711574,-0.169199228700667,-0.798573482103039,180,"NR3C2; PPARG; NR5A2; EID3; NR4A2; RORA; THRA; CBX4; H4C16; HNRNPK; UBE2I; SUMO2; PIAS2; CBX8; SAFB; SUMO3; PHC2; SIN3A; PIAS3; ZNF350; POM121C; VDR; NFKB2; NUP54; ING2; HNRNPC; VHL; RARA; NPM1; NCOR2; NSMCE2; RNF2; TDG; H4C5; PML; HDAC2; TRIM28; SP3; SATB1; INCENP; NSMCE4A; ESR1; MITF; UBA2"
"WP_NOTCH_SIGNALING_WP268",0.947316103379722,0.99979817781642,0.0151235878640048,-0.187707124704504,-0.681452861387765,41,"MAML3; HES1; JAG2; RBPJ"
"BIOCARTA_AKT_PATHWAY",0.968636179684338,1,0.0150570593519133,-0.196452933016468,-0.585315660713146,19,"PPP2CA; FOXO3; PDPK1; FOXO4; IKBKG; NFKBIA; BAD; HSP90AA1"
"BIOCARTA_ARAP_PATHWAY",0.970623501199041,1,0.0148474702573573,-0.198440742096408,-0.567464014240646,16,"ARF1; ARFGAP1; CYTH1; ARAP1; COPA; ARFGAP3"
"BIOCARTA_ARF_PATHWAY",0.949040767386091,1,0.0151721741164177,-0.211157475063065,-0.60382896763202,16,"ABL1; POLR1D; TBX2; TWIST1; RAC1; CDKN2A; TP53; E2F1"
"BIOCARTA_ATM_PATHWAY",0.981387821161238,1,0.0148653124036293,-0.184250398403508,-0.555912486225349,20,"JUN; ABL1; MAPK8; CDKN1A; NFKBIA; MRE11; CHEK1; TP53; RELA"
"BIOCARTA_CERAMIDE_PATHWAY",0.979769932566442,1,0.0146029418004328,0.180444637296512,0.556513552379525,21,"RIPK1; NFKB1; CASP8; FADD; TRAF2; TRADD"
"BIOCARTA_CREB_PATHWAY",0.954581515271718,1,0.0149788438350447,0.199144966829845,0.614187678777429,21,"PRKCA; ADCY1"
"BIOCARTA_EPONFKB_PATHWAY",0.97871058445471,1,0.0148000016873964,-0.204265052423372,-0.51092717452221,10,"SOD2; ARNT; CDKN1A; NFKBIA"
"BIOCARTA_FBW7_PATHWAY",0.959863536022476,1,0.0150691317013192,-0.228867407357707,-0.555105677638561,9,"FBXW7"
"BIOCARTA_IFNG_PATHWAY",0.961862705740666,1,0.015041983674567,0.265103876462628,0.533741356987821,5,"JAK2; IFNGR2; IFNGR1; STAT1; JAK1"
"BIOCARTA_P53_PATHWAY",0.994404476418865,1,0.0144981753590228,-0.169649114204425,-0.48513105898406,16,"CCND1"
"BIOCARTA_PS1_PATHWAY",0.95281887245102,1,0.0151205568917568,0.220454477387353,0.592961820152111,13,"BTRC; ADAM17"
"BIOCARTA_SKP2E2F_PATHWAY",0.954572624028691,1,0.0150449975001973,0.237577294927915,0.573714817375004,9,"CCNE1; CUL1; TFDP1"
"BIOCARTA_STRESS_PATHWAY",0.992969063881077,1,0.0145941818713357,-0.164366646787056,-0.516343595373905,23,"CRADD; JUN; MAPK8; MAP2K3; TANK; MAP3K1; IKBKG; NFKBIA"
"KEGG_BASE_EXCISION_REPAIR",0.979041916167665,1,0.0147055414895405,-0.174079238734041,-0.605005573277325,34,"NEIL2; PARP2; APEX1; UNG; TDG; HMGB1P1; POLD2; POLB; HMGB1"
