"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"KEGG_FOCAL_ADHESION",0.154848800834202,0.542129785261427,0.0574352925653288,0.225326367152968,1.13918563187645,186,"COL6A3; COL5A3; COL6A6; THBS2; LAMA3; ITGA11; COL11A1; ITGA10; RELN; CAV2; ITGA6; COL6A2; LAMC2; ITGA1; MYL7; COL5A2; BIRC3; PRKCA; ROCK2; THBS1; THBS4; COL1A2; PDGFRB; BCL2; PIK3R1; MYL12A; MET; ARHGAP5; FN1; ZYX; PDGFA; ILK; MYL9; SOS1; MYL12B; AKT3; COL5A1; RASGRF1; DOCK1; COMP; ITGA2; MAPK9; COL4A2; GSK3B; MAPK1; ITGB8"
"REACTOME_RUNX3_REGULATES_WNT_SIGNALING",0.155014058106842,0.542151731430082,0.0480641860346252,-0.581349473774632,-1.32816085843006,7,"TCF7L1; TCF7L2; MYC; CCND1; LEF1"
"REACTOME_ORGANIC_ANION_TRANSPORT_BY_SLC5_17_25_TRANSPORTERS",0.155635400907716,0.543767128171424,0.0481914203071104,-0.60996525024907,-1.3177264322164,6,"SLC25A10; SLC25A1; SLC17A5; SLC25A11"
"REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES",0.155936531096115,0.544094486802641,0.0471979591200671,-0.370061005159125,-1.25663826402314,29,"SLC28A2; SLC25A4; SLC29A4; SLC27A1; SLC25A6; LCN15"
"WP_PHOSPHOINOSITIDE_3KINASE_PI3K_FAMILY",0.156048213517004,0.544094486802641,0.0516208105781906,0.503063995024715,1.30630686213182,10,"PIK3R1; PIK3CA; PIK3R4; PIK3CB; PIK3CD"
"BIOCARTA_NFKB_PATHWAY",0.157547791694133,0.545266040291258,0.0519305727398162,0.396040624528432,1.26948763679051,20,"RIPK1; IL1A; CHUK; TRAF6; TNFRSF1B; MAP3K7"
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.157885733835101,0.545266040291258,0.0452559369048511,-0.271627275536631,-1.18266304685508,96,"CXCR4; CLDN4; CLDN3; ICAM1; OCLN; PRKCG; ACTG1; RASSF5; MMP9; GNAI1; PLCG1; MAPK12; VAV1; CLDN11; MYL5; CXCL12; MYL11; CLDN7; MAPK11; PTK2B; ARHGAP35; CLDN23"
"PID_TELOMERASE_PATHWAY",0.158114454687772,0.545266040291258,0.0456384520219657,-0.2988523274678,-1.21278927252049,65,"WT1; TGFB1; SAP30; FOS; MXD1; JUN; CDKN1B; EGF; SAP18; ABL1; HSP90AA1; EGFR; MYC"
"REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES",0.158306917769905,0.545266040291258,0.0473800742322709,-0.482317593480268,-1.29107901154662,12,"APOA5; ANGPTL4; ANGPTL3"
"REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX",0.156592928061313,0.545266040291258,0.0459169499433583,-0.292531591807765,-1.21046663689065,72,"UBC; TCF7L1; PPP2R5B; RBX1; UBA52; RPS27A; TLE3; FRAT2; TCF7L2; MYC; CTBP1; SEM1; PPP2R1A; PSMC1; PSMB4; PSMB7; AXIN1; PSMD3; PPP2CA; HDAC1; PSMB5; LEF1; PSMC6; CTBP2; TLE2"
